game_episode,event_count,duration_seconds,game_count,period_min,period_max
126380_36,7,19.965999999999894,1,1,1
126380_37,35,58.766000000000076,1,1,1
126380_38,2,2.6669999999999163,1,1,1
126380_39,8,11.5,1,1,1
126380_4,2,0.8670000000000186,1,1,1
126380_40,16,30.134000000000015,1,1,1
126380_41,19,41.79999999999973,1,1,1
126380_42,24,53.86700000000019,1,1,1
126380_43,47,78.76699999999983,1,1,1
126380_44,98,212.36599999999999,1,2,2
126380_45,33,68.9989999999998,1,2,2
126380_47,23,46.43399999999974,1,2,2
126380_48,5,6.067000000000007,1,2,2
126380_49,16,16.63299999999981,1,2,2
126380_5,39,78.43299999999999,1,1,1
126380_50,3,5.800000000000182,1,2,2
126380_51,2,0.5339999999996508,1,2,2
126380_52,10,15.533000000000357,1,2,2
126380_53,78,169.20000000000027,1,2,2
126380_54,19,22.76700000000028,1,2,2
126380_55,5,10.766999999999825,1,2,2
126380_56,2,2.0670000000000073,1,2,2
126380_59,22,50.56700000000012,1,2,2
126380_6,13,22.93300000000005,1,1,1
126380_60,13,22.267000000000507,1,2,2
126380_61,41,59.78699999999981,1,2,2
126380_62,48,90.7999999999995,1,2,2
126380_63,21,55.7000000000005,1,2,2
126380_64,21,39.70000000000027,1,2,2
126380_65,14,18.36700000000019,1,2,2
126380_66,3,4.600000000000364,1,2,2
126380_67,42,80.23299999999995,1,2,2
126380_68,2,3.433999999999287,1,2,2
126380_69,24,44.06700000000001,1,2,2
126380_7,22,37.50000000000006,1,1,1
126380_70,2,1.6329999999995835,1,2,2
126380_72,4,6.56699999999978,1,2,2
126380_73,4,9.0,1,2,2
126380_74,27,57.899999999999864,1,2,2
126380_75,42,100.03300000000013,1,2,2
126380_76,6,15.100000000000364,1,2,2
126380_77,18,29.100000000000364,1,2,2
126380_78,13,31.701000000000022,1,2,2
126380_79,24,55.80000000000018,1,2,2
126380_8,2,3.0670000000000073,1,1,1
126380_80,4,6.867000000000189,1,2,2
126380_81,15,28.26600000000053,1,2,2
126380_82,23,54.899999999999636,1,2,2
126380_83,24,39.76599999999962,1,2,2
126380_84,25,56.43299999999999,1,2,2
126380_85,19,45.86700000000019,1,2,2
126380_86,8,17.932999999999993,1,2,2
126380_87,6,4.6340000000000146,1,2,2
126380_88,13,29.73400000000038,1,2,2
126380_89,21,35.389000000000124,1,2,2
126380_9,3,3.4330000000001064,1,1,1
126380_90,4,13.399999999999181,1,2,2
126381_1,11,29.6,1,1,1
126381_10,17,25.866999999999962,1,1,1
126381_11,16,30.700000000000045,1,1,1
126381_12,17,30.300000000000068,1,1,1
126381_13,7,4.1340000000000146,1,1,1
126381_14,7,9.16700000000003,1,1,1
126381_15,20,41.96600000000001,1,1,1
126381_16,21,28.43399999999997,1,1,1
126381_17,13,22.600000000000023,1,1,1
126381_19,4,2.966000000000008,1,1,1
126381_20,22,57.799999999999955,1,1,1
126381_21,13,33.56600000000003,1,1,1
126381_22,7,11.932999999999993,1,1,1
126381_23,43,70.09999999999991,1,1,1
126381_24,4,6.7000000000000455,1,1,1
126381_25,8,7.967000000000098,1,1,1
126381_26,24,42.766000000000076,1,1,1
126381_27,18,39.73299999999995,1,1,1
126381_28,29,53.5,1,1,1
126381_29,42,77.0340000000001,1,1,1
126381_3,2,1.233000000000004,1,1,1
126381_30,18,31.300000000000182,1,1,1
126381_32,14,29.59999999999991,1,1,1
126381_33,3,4.7999999999999545,1,1,1
126381_34,3,2.633000000000038,1,1,1
126381_35,44,75.93399999999997,1,1,1
126381_36,29,41.09999999999991,1,1,1
126381_37,5,7.3659999999999854,1,1,1
126381_38,31,115.10000000000036,1,1,1
126381_39,8,11.932999999999993,1,1,1
126381_4,19,31.700000000000017,1,1,1
126381_40,25,48.13399999999956,1,1,1
126381_41,40,55.0,1,1,1
126381_43,5,6.766000000000076,1,1,1
126381_44,46,95.76600000000008,1,1,1
126381_45,35,72.16600000000017,1,1,1
126381_46,3,8.36700000000019,1,1,1
126381_47,49,84.0329999999999,1,1,1
126381_48,81,162.8670000000002,1,2,2
126381_49,58,114.26600000000008,1,2,2
126381_5,15,24.834000000000003,1,1,1
126381_52,4,7.200000000000273,1,2,2
126381_54,6,5.766000000000076,1,2,2
126381_55,3,10.13299999999981,1,2,2
126381_56,14,17.865999999999985,1,2,2
126381_57,11,24.266999999999825,1,2,2
126381_59,39,71.0329999999999,1,2,2
126381_6,20,16.399999999999977,1,1,1
126381_60,13,28.333999999999946,1,2,2
126381_61,22,40.66700000000037,1,2,2
126381_62,18,37.53300000000036,1,2,2
126381_63,26,53.0,1,2,2
126381_64,13,15.366999999999507,1,2,2
126381_65,24,42.13299999999958,1,2,2
126381_66,7,16.866999999999507,1,2,2
126381_67,15,37.0,1,2,2
126381_68,30,45.73700000000008,1,2,2
126381_69,97,221.3670000000002,1,2,2
126381_7,25,40.73399999999998,1,1,1
126381_70,19,37.16699999999946,1,2,2
126381_72,18,40.46600000000035,1,2,2
126381_73,13,20.633000000000493,1,2,2
126381_74,28,43.66700000000037,1,2,2
126381_75,82,152.79999999999995,1,2,2
126381_76,39,74.86700000000064,1,2,2
126381_77,65,102.0,1,2,2
126381_78,12,15.134000000000015,1,2,2
126381_79,11,9.532999999999447,1,2,2
126381_8,28,49.76699999999994,1,1,1
126381_80,18,34.03299999999945,1,2,2
126381_81,29,50.266999999999825,1,2,2
126381_82,16,33.93400000000065,1,2,2
126381_83,5,9.399999999999181,1,2,2
126381_85,10,10.36700000000019,1,2,2
126381_86,30,43.19999999999982,1,2,2
126381_87,24,37.20000000000073,1,2,2
126381_89,8,7.834000000001197,1,2,2
126381_90,15,29.599999999999454,1,2,2
126382_1,21,37.666,1,1,1
126382_10,13,90.71000000000004,1,1,1
126382_11,12,17.716000000000008,1,1,1
126382_12,35,44.66300000000001,1,1,1
126382_13,64,356.1039999999999,1,1,1
126382_14,10,12.452999999999975,1,1,1
126382_15,10,12.301000000000158,1,1,1
126382_16,13,19.35200000000009,1,1,1
126382_17,6,6.5,1,1,1
126382_18,47,72.79999999999995,1,1,1
126382_19,108,198.3670000000002,1,1,1
126382_2,3,4.866,1,1,1
126382_20,19,26.365999999999985,1,1,1
126382_21,34,59.1869999999999,1,1,1
126382_22,41,73.90199999999982,1,1,1
126382_23,26,62.36500000000001,1,1,1
126382_24,48,83.58500000000004,1,1,1
126382_25,4,4.432999999999993,1,1,1
126382_26,8,18.381000000000085,1,1,1
126382_27,38,66.63599999999997,1,1,1
126382_28,2,1.4329999999999927,1,1,1
126382_29,45,87.86699999999973,1,1,1
126382_3,8,19.80000000000001,1,1,1
126382_30,21,44.77500000000009,1,1,1
126382_31,2,3.0,1,1,1
126382_32,85,169.24199999999973,1,1,1
126382_33,27,39.610999999999876,1,1,1
126382_34,37,82.36699999999973,1,1,1
126382_35,11,17.766000000000076,1,1,1
126382_36,34,57.60600000000022,1,1,1
126382_37,26,61.365999999999985,1,1,1
126382_38,3,4.0,1,1,1
126382_39,26,63.42499999999973,1,1,1
126382_4,9,10.933999999999997,1,1,1
126382_40,2,4.394999999999982,1,1,1
126382_41,11,24.269999999999982,1,1,1
126382_42,2,1.0710000000003674,1,1,1
126382_43,10,23.81600000000026,1,2,2
126382_44,41,91.02899999999995,1,2,2
126382_45,22,46.179999999999836,1,2,2
126382_46,7,5.440000000000055,1,2,2
126382_47,39,66.3119999999999,1,2,2
126382_48,12,19.86700000000019,1,2,2
126382_49,42,85.63300000000027,1,2,2
126382_5,8,14.365999999999985,1,1,1
126382_50,2,0.7000000000002728,1,2,2
126382_51,11,16.184999999999945,1,2,2
126382_52,9,10.532999999999902,1,2,2
126382_53,11,13.23299999999972,1,2,2
126382_54,54,85.529,1,2,2
126382_55,22,23.200000000000273,1,2,2
126382_56,45,89.07600000000002,1,2,2
126382_57,27,42.77500000000009,1,2,2
126382_58,9,20.067000000000007,1,2,2
126382_59,18,30.564000000000078,1,2,2
126382_60,5,8.958000000000084,1,2,2
126382_61,66,136.8000000000004,1,2,2
126382_62,6,6.800000000000182,1,2,2
126382_63,140,251.1909999999998,1,2,2
126382_64,27,55.200000000000045,1,2,2
126382_65,46,76.07399999999961,1,2,2
126382_66,10,22.389999999999873,1,2,2
126382_67,24,40.465999999999894,1,2,2
126382_68,12,16.766999999999825,1,2,2
126382_69,28,58.36400000000049,1,2,2
126382_7,31,48.53299999999996,1,1,1
126382_70,8,15.734000000000378,1,2,2
126382_71,13,16.667999999999665,1,2,2
126382_72,34,59.0,1,2,2
126382_73,14,23.66700000000037,1,2,2
126382_74,10,11.100000000000364,1,2,2
126382_75,6,9.499000000000706,1,2,2
126382_76,16,15.764999999999873,1,2,2
126382_77,33,63.409000000000106,1,2,2
126382_78,61,103.98500000000013,1,2,2
126382_8,20,28.42999999999995,1,1,1
126382_80,30,75.58299999999963,1,2,2
126382_81,10,20.067000000000007,1,2,2
126382_82,48,87.61599999999999,1,2,2
126382_9,49,83.882,1,1,1
126383_1,11,14.566,1,1,1
126383_10,26,41.936000000000035,1,1,1
126383_11,51,93.13300000000004,1,1,1
126383_12,70,153.27800000000002,1,1,1
126383_13,24,43.534000000000106,1,1,1
126383_14,2,2.5329999999999018,1,1,1
126383_16,28,60.365999999999985,1,1,1
126383_17,28,68.26700000000005,1,1,1
126383_18,10,12.16599999999994,1,1,1
126383_19,92,209.8320000000001,1,1,1
126383_2,36,65.4,1,1,1
126383_20,11,22.121000000000095,1,1,1
126383_21,33,66.60000000000014,1,1,1
126383_22,37,66.50000000000023,1,1,1
126383_23,10,15.332999999999629,1,1,1
126383_24,32,61.333000000000084,1,1,1
126383_25,114,211.1590000000001,1,1,1
126383_26,23,34.20000000000027,1,1,1
126383_27,19,21.565999999999804,1,1,1
126383_28,7,14.099999999999909,1,1,1
126383_29,70,138.96699999999964,1,1,1
126383_3,26,74.56599999999999,1,1,1
126383_30,38,69.09999999999991,1,2,2
126383_31,18,39.0659999999998,1,2,2
126383_32,5,14.374000000000251,1,2,2
126383_34,17,31.199999999999818,1,2,2
126383_35,24,25.846000000000004,1,2,2
126383_36,8,8.932999999999993,1,2,2
126383_37,3,3.099999999999909,1,2,2
126383_38,50,194.26600000000008,1,2,2
126383_39,48,98.57200000000012,1,2,2
126383_4,24,33.900000000000006,1,1,1
126383_40,31,65.76600000000008,1,2,2
126383_41,31,57.93299999999988,1,2,2
126383_42,55,99.77099999999962,1,2,2
126383_43,48,87.53299999999967,1,2,2
126383_44,15,127.7000000000005,1,2,2
126383_45,16,36.33300000000031,1,2,2
126383_46,9,18.722999999999956,1,2,2
126383_47,44,71.26599999999962,1,2,2
126383_48,15,30.46699999999987,1,2,2
126383_49,20,44.55999999999972,1,2,2
126383_5,2,2.0,1,1,1
126383_50,3,4.067000000000007,1,2,2
126383_51,7,8.634000000000015,1,2,2
126383_52,22,39.66700000000037,1,2,2
126383_53,32,68.827,1,2,2
126383_54,56,192.43400000000042,1,2,2
126383_55,7,10.568999999999505,1,2,2
126383_56,17,31.23399999999947,1,2,2
126383_57,45,74.80000000000018,1,2,2
126383_58,10,16.766999999999825,1,2,2
126383_59,4,9.967000000000553,1,2,2
126383_6,16,35.266999999999996,1,1,1
126383_60,55,139.36699999999928,1,2,2
126383_61,9,19.435999999999694,1,2,2
126383_62,42,72.46700000000055,1,2,2
126383_63,7,10.038000000000011,1,2,2
126383_64,15,21.334000000001197,1,2,2
126383_65,5,8.300000000000182,1,2,2
126383_67,6,6.811999999999898,1,2,2
126383_68,57,294.33300000000054,1,2,2
126383_69,6,5.733000000000175,1,2,2
126383_7,68,137.36600000000004,1,1,1
126383_8,151,310.34000000000003,1,1,1
126383_9,15,30.466999999999985,1,1,1
126384_1,5,11.267,1,1,1
126384_10,12,17.866999999999962,1,1,1
126384_11,22,40.69999999999993,1,1,1
126384_13,18,47.966999999999985,1,1,1
126384_14,26,47.9670000000001,1,1,1
126384_15,7,12.03300000000013,1,1,1
126384_16,4,6.2000000000000455,1,1,1
126384_17,23,33.55400000000009,1,1,1
126384_18,10,19.299999999999955,1,1,1
126384_19,98,197.9670000000001,1,1,1
126384_2,28,39.3,1,1,1
126384_20,13,23.667000000000144,1,1,1
126384_21,4,2.7999999999999545,1,1,1
126384_22,24,27.06600000000003,1,1,1
126384_23,2,1.4329999999999927,1,1,1
126384_24,3,3.400000000000091,1,1,1
126384_26,8,10.16599999999994,1,1,1
126384_27,12,15.467000000000098,1,1,1
126384_28,5,7.866999999999962,1,1,1
126384_29,47,75.23299999999995,1,1,1
126384_30,3,3.2329999999999472,1,1,1
126384_31,33,57.03300000000013,1,1,1
126384_32,6,13.5,1,1,1
126384_33,41,97.06700000000023,1,1,1
126384_35,38,74.16699999999992,1,1,1
126384_36,67,119.66699999999992,1,1,1
126384_37,17,33.63299999999981,1,1,1
126384_38,16,25.56600000000026,1,1,1
126384_39,11,20.97400000000016,1,1,1
126384_4,12,23.033000000000015,1,1,1
126384_40,73,237.0329999999999,1,1,1
126384_41,36,52.90000000000009,1,1,1
126384_42,55,98.96599999999991,1,2,2
126384_43,66,129.36599999999999,1,2,2
126384_44,51,76.2460000000001,1,2,2
126384_45,40,61.5,1,2,2
126384_47,43,62.93299999999999,1,2,2
126384_48,12,12.5,1,2,2
126384_49,15,30.313000000000102,1,2,2
126384_5,7,15.0,1,1,1
126384_51,43,74.9649999999998,1,2,2
126384_52,32,56.63299999999981,1,2,2
126384_53,23,41.40000000000009,1,2,2
126384_54,39,51.93399999999974,1,2,2
126384_56,15,15.634000000000015,1,2,2
126384_57,6,4.1329999999995835,1,2,2
126384_59,3,5.666999999999689,1,2,2
126384_6,86,145.83300000000003,1,1,1
126384_61,5,13.666999999999916,1,2,2
126384_62,3,1.866999999999507,1,2,2
126384_63,34,60.100000000000364,1,2,2
126384_64,24,41.93299999999999,1,2,2
126384_65,18,31.0,1,2,2
126384_66,25,30.567000000000007,1,2,2
126384_69,26,38.90000000000032,1,2,2
126384_7,42,66.06699999999995,1,1,1
126384_70,29,38.56600000000003,1,2,2
126384_71,34,71.93299999999999,1,2,2
126384_72,4,7.3659999999999854,1,2,2
126384_75,22,40.400000000000546,1,2,2
126384_76,8,9.36700000000019,1,2,2
126384_78,12,12.5,1,2,2
126384_79,17,30.33299999999963,1,2,2
126384_8,67,145.933,1,1,1
126384_80,5,13.065999999999804,1,2,2
126384_81,14,27.300000000000182,1,2,2
126384_82,5,5.4340000000001965,1,2,2
126384_83,13,27.13299999999981,1,2,2
126384_84,10,12.0,1,2,2
126384_85,3,3.199999999999818,1,2,2
126384_86,22,36.53400000000056,1,2,2
126384_88,5,8.533000000000357,1,2,2
126384_89,3,1.6329999999998108,1,2,2
126384_9,58,97.03300000000002,1,1,1
126384_90,13,13.86700000000019,1,2,2
126384_91,22,28.36699999999928,1,2,2
126384_92,2,3.0,1,2,2
126384_93,3,2.699999999999818,1,2,2
126384_94,56,124.53399999999965,1,2,2
126384_95,20,44.5,1,2,2
126385_1,8,14.767,1,1,1
126385_10,17,34.5,1,1,1
126385_11,15,19.93399999999997,1,1,1
126385_12,8,13.366999999999962,1,1,1
126385_13,36,47.86699999999996,1,1,1
126385_14,2,2.2000000000000455,1,1,1
126385_15,14,27.0,1,1,1
126385_16,37,46.533000000000015,1,1,1
126385_17,19,38.533000000000015,1,1,1
126385_19,55,131.56599999999992,1,1,1
126385_20,31,68.20000000000005,1,1,1
126385_21,38,90.0,1,1,1
126385_22,54,83.60000000000014,1,1,1
126385_24,20,28.36700000000019,1,1,1
126385_25,30,70.86699999999996,1,1,1
126385_26,30,49.034000000000106,1,1,1
126385_27,9,19.600000000000136,1,1,1
126385_28,20,35.06700000000001,1,1,1
126385_3,12,26.900000000000006,1,1,1
126385_30,28,66.73299999999995,1,1,1
126385_31,19,36.96699999999987,1,1,1
126385_32,12,22.16599999999994,1,1,1
126385_33,33,53.59999999999991,1,1,1
126385_34,28,54.5329999999999,1,1,1
126385_35,10,22.833000000000084,1,1,1
126385_36,12,24.567000000000007,1,1,1
126385_37,19,47.233999999999924,1,1,1
126385_38,6,7.6340000000000146,1,1,1
126385_39,8,17.199999999999818,1,1,1
126385_4,66,120.16700000000002,1,1,1
126385_40,12,14.666999999999916,1,1,1
126385_41,8,13.0,1,1,1
126385_42,19,22.333999999999833,1,1,1
126385_44,5,11.200000000000273,1,1,1
126385_45,7,9.36700000000019,1,1,1
126385_46,41,62.20000000000027,1,1,1
126385_47,66,202.26600000000008,1,1,1
126385_48,9,13.36700000000019,1,2,2
126385_49,35,61.16600000000015,1,2,2
126385_5,11,19.467000000000013,1,1,1
126385_50,15,31.09999999999991,1,2,2
126385_51,14,24.26700000000028,1,2,2
126385_52,49,77.79999999999973,1,2,2
126385_53,6,4.633000000000266,1,2,2
126385_54,12,14.46600000000035,1,2,2
126385_55,17,45.19999999999982,1,2,2
126385_57,67,124.76699999999983,1,2,2
126385_58,8,7.266999999999825,1,2,2
126385_59,32,67.33300000000008,1,2,2
126385_6,7,14.000000000000057,1,1,1
126385_60,3,4.233000000000175,1,2,2
126385_61,33,49.90000000000032,1,2,2
126385_62,42,67.79999999999973,1,2,2
126385_63,35,61.034000000000106,1,2,2
126385_65,6,22.932999999999993,1,2,2
126385_66,24,41.5,1,2,2
126385_67,3,1.800000000000182,1,2,2
126385_68,79,151.6669999999997,1,2,2
126385_69,9,28.800000000000182,1,2,2
126385_7,30,61.76599999999996,1,1,1
126385_70,6,6.600000000000364,1,2,2
126385_71,27,47.365999999999985,1,2,2
126385_72,18,23.632999999999583,1,2,2
126385_73,19,31.0329999999999,1,2,2
126385_75,79,163.76600000000008,1,2,2
126385_76,11,13.86700000000019,1,2,2
126385_77,3,5.899999999999636,1,2,2
126385_78,6,6.100000000000364,1,2,2
126385_79,3,2.9329999999999927,1,2,2
126385_8,5,5.5,1,1,1
126385_81,20,138.23300000000017,1,2,2
126385_82,4,8.0,1,2,2
126385_83,4,5.5999999999989996,1,2,2
126385_84,28,54.96700000000055,1,2,2
126385_85,16,26.300000000000182,1,2,2
126385_87,29,45.70000000000073,1,2,2
126385_88,3,1.199999999999818,1,2,2
126385_89,20,24.600000000000364,1,2,2
126385_9,16,14.93300000000005,1,1,1
126385_90,38,75.30000000000018,1,2,2
126385_91,9,13.632999999999356,1,2,2
126385_92,10,18.5,1,2,2
126385_93,2,3.432999999999538,1,2,2
126385_94,21,26.76700000000119,1,2,2
126386_1,8,11.667,1,1,1
126386_10,10,18.73300000000006,1,1,1
126386_11,19,34.4670000000001,1,1,1
126386_12,38,80.5,1,1,1
126386_13,38,98.06700000000001,1,1,1
126386_14,111,266.46699999999987,1,1,1
126386_15,18,28.799999999999955,1,1,1
126386_16,129,331.4000000000001,1,1,1
126386_17,45,119.5,1,1,1
126386_18,25,70.73400000000015,1,1,1
126386_19,42,55.40000000000009,1,1,1
126386_2,24,73.3,1,1,1
126386_21,72,180.63400000000001,1,1,1
126386_23,38,103.69999999999982,1,1,1
126386_24,5,6.666999999999916,1,1,1
126386_25,71,159.067,1,1,1
126386_27,66,142.93299999999996,1,2,2
126386_28,8,7.200000000000273,1,2,2
126386_29,15,18.69999999999979,1,2,2
126386_3,18,46.43300000000001,1,1,1
126386_31,13,16.5,1,2,2
126386_32,21,32.13299999999981,1,2,2
126386_33,77,160.9000000000001,1,2,2
126386_34,7,14.933999999999742,1,2,2
126386_35,118,228.96699999999976,1,2,2
126386_36,5,8.132999999999583,1,2,2
126386_37,36,53.5,1,2,2
126386_38,55,100.66699999999992,1,2,2
126386_39,14,39.19999999999959,1,2,2
126386_4,74,144.83300000000003,1,1,1
126386_41,23,53.766000000000304,1,2,2
126386_42,20,33.9340000000002,1,2,2
126386_43,3,5.4669999999996435,1,2,2
126386_44,6,15.733000000000175,1,2,2
126386_45,20,40.83300000000031,1,2,2
126386_46,24,46.93299999999999,1,2,2
126386_48,75,157.8339999999996,1,2,2
126386_49,15,33.19999999999982,1,2,2
126386_5,14,39.233000000000004,1,1,1
126386_50,13,19.63299999999981,1,2,2
126386_51,30,65.69999999999982,1,2,2
126386_52,10,26.832999999999174,1,2,2
126386_53,27,53.83399999999983,1,2,2
126386_54,9,24.266999999999825,1,2,2
126386_55,9,25.100000000000364,1,2,2
126386_56,25,36.266999999999825,1,2,2
126386_57,79,135.96699999999964,1,2,2
126386_58,12,27.434000000000196,1,2,2
126386_59,6,13.799999999999272,1,2,2
126386_6,13,26.76600000000002,1,1,1
126386_61,22,52.0,1,2,2
126386_62,4,11.099999999999454,1,2,2
126386_63,19,25.899999999999636,1,2,2
126386_64,8,53.13299999999981,1,2,2
126386_65,7,6.733000000000175,1,2,2
126386_66,4,4.333999999999833,1,2,2
126386_7,36,73.39999999999998,1,1,1
126386_8,37,79.83300000000008,1,1,1
126386_9,64,137.30000000000007,1,1,1
126387_1,25,58.632999999999996,1,1,1
126387_10,7,13.399999999999977,1,1,1
126387_11,36,32.500999999999976,1,1,1
126387_12,28,54.39999999999998,1,1,1
126387_13,20,37.936000000000035,1,1,1
126387_14,23,48.19399999999996,1,1,1
126387_16,4,7.366999999999962,1,1,1
126387_17,32,82.21900000000005,1,1,1
126387_18,23,34.200000000000045,1,1,1
126387_19,7,11.53300000000013,1,1,1
126387_2,16,39.535,1,1,1
126387_20,8,15.600000000000136,1,1,1
126387_21,22,42.76700000000005,1,1,1
126387_22,34,55.215000000000146,1,1,1
126387_23,13,31.05899999999997,1,1,1
126387_24,7,5.289999999999964,1,1,1
126387_25,27,34.27300000000014,1,1,1
126387_26,4,7.600000000000136,1,1,1
126387_28,11,17.32199999999989,1,1,1
126387_3,6,7.5,1,1,1
126387_30,11,15.432999999999993,1,1,1
126387_31,15,26.53300000000013,1,1,1
126387_32,38,62.167000000000144,1,1,1
126387_33,39,65.76600000000008,1,1,1
126387_34,24,41.93399999999974,1,1,1
126387_35,41,93.08400000000029,1,1,1
126387_36,11,26.40000000000009,1,1,1
126387_37,22,45.5,1,1,1
126387_38,4,12.159000000000106,1,1,1
126387_39,7,4.751000000000204,1,1,1
126387_4,84,150.66700000000003,1,1,1
126387_40,16,32.34299999999985,1,1,1
126387_41,25,47.19999999999982,1,1,1
126387_42,34,46.36700000000019,1,1,1
126387_43,26,45.38999999999987,1,1,1
126387_44,16,26.067000000000007,1,1,1
126387_45,15,16.927999999999884,1,1,1
126387_46,22,50.032999999999895,1,2,2
126387_47,29,49.72900000000027,1,2,2
126387_49,7,9.766999999999797,1,2,2
126387_5,26,37.06600000000003,1,1,1
126387_50,31,61.710999999999814,1,2,2
126387_51,7,19.983000000000175,1,2,2
126387_52,46,85.57700000000023,1,2,2
126387_53,22,43.81700000000001,1,2,2
126387_54,8,19.5,1,2,2
126387_55,2,1.3339999999998327,1,2,2
126387_56,13,17.133000000000266,1,2,2
126387_57,14,26.199999999999818,1,2,2
126387_58,17,28.166999999999916,1,2,2
126387_59,12,24.003999999999905,1,2,2
126387_6,6,6.8659999999999854,1,1,1
126387_60,17,22.963000000000193,1,2,2
126387_61,10,56.59999999999991,1,2,2
126387_62,31,58.179999999999836,1,2,2
126387_63,11,12.358999999999696,1,2,2
126387_64,45,93.25599999999986,1,2,2
126387_65,16,37.403999999999996,1,2,2
126387_67,29,54.56700000000001,1,2,2
126387_68,9,13.699999999999818,1,2,2
126387_69,70,130.3340000000003,1,2,2
126387_7,11,19.73399999999998,1,1,1
126387_70,8,8.285000000000082,1,2,2
126387_71,5,4.799999999999272,1,2,2
126387_72,16,18.777000000000044,1,2,2
126387_73,26,39.091999999999416,1,2,2
126387_74,14,13.7950000000003,1,2,2
126387_75,16,37.23299999999995,1,2,2
126387_76,15,22.732999999999947,1,2,2
126387_78,24,54.71699999999964,1,2,2
126387_79,45,68.80000000000018,1,2,2
126387_8,2,2.8670000000000755,1,1,1
126387_80,12,21.635999999999513,1,2,2
126387_81,8,11.57299999999941,1,2,2
126387_82,12,21.600000000000364,1,2,2
126387_83,22,43.83299999999963,1,2,2
126387_84,4,2.767000000000735,1,2,2
126387_85,14,19.39999999999918,1,2,2
126387_86,11,21.976000000000568,1,2,2
126387_87,7,15.833999999999833,1,2,2
126387_89,59,192.83299999999963,1,2,2
126387_9,2,0.8999999999999773,1,1,1
126387_90,12,23.367999999999483,1,2,2
126387_91,10,13.676000000000386,1,2,2
126387_92,18,27.821999999999207,1,2,2
126387_93,7,13.28899999999976,1,2,2
126387_95,7,9.467000000000553,1,2,2
126387_96,30,52.777000000000044,1,2,2
126387_97,14,17.94800000000032,1,2,2
126387_98,34,121.73300000000017,1,2,2
126388_1,51,91.633,1,1,1
126388_10,28,52.09999999999991,1,1,1
126388_11,38,71.59999999999991,1,1,1
126388_12,18,19.83299999999997,1,1,1
126388_13,65,114.63299999999992,1,1,1
126388_14,10,10.166000000000167,1,1,1
126388_15,15,39.86699999999996,1,1,1
126388_16,60,128.5340000000001,1,1,1
126388_18,30,50.66599999999994,1,1,1
126388_19,9,20.5,1,1,1
126388_2,17,31.76700000000001,1,1,1
126388_20,8,11.366999999999962,1,1,1
126388_21,59,103.0,1,1,1
126388_22,45,93.53300000000013,1,1,1
126388_23,61,137.2460000000001,1,1,1
126388_24,33,64.83400000000029,1,1,1
126388_25,8,10.067000000000007,1,1,1
126388_26,49,101.29999999999973,1,1,1
126388_27,22,30.63299999999981,1,1,1
126388_28,93,193.89999999999964,1,1,1
126388_29,22,26.699999999999818,1,1,1
126388_3,70,146.633,1,1,1
126388_30,8,17.16700000000037,1,1,1
126388_31,7,16.352000000000317,1,1,1
126388_32,10,20.899999999999636,1,1,1
126388_33,67,214.9670000000001,1,1,1
126388_34,2,3.1340000000000146,1,1,1
126388_35,6,15.200000000000275,1,2,2
126388_36,9,19.199999999999818,1,2,2
126388_37,81,137.0,1,2,2
126388_38,13,20.76599999999962,1,2,2
126388_39,14,27.800000000000182,1,2,2
126388_40,27,28.90000000000009,1,2,2
126388_41,16,28.533000000000357,1,2,2
126388_42,28,77.90000000000009,1,2,2
126388_44,34,61.56700000000001,1,2,2
126388_46,29,44.40000000000009,1,2,2
126388_47,9,17.13299999999981,1,2,2
126388_49,7,4.532999999999902,1,2,2
126388_5,24,57.76600000000002,1,1,1
126388_50,24,39.733999999999924,1,2,2
126388_51,48,74.19999999999959,1,2,2
126388_52,22,38.60000000000002,1,2,2
126388_53,8,28.59999999999991,1,2,2
126388_54,11,12.900000000000091,1,2,2
126388_56,16,28.365999999999985,1,2,2
126388_57,32,49.43299999999999,1,2,2
126388_58,5,8.266999999999825,1,2,2
126388_59,23,32.166999999999916,1,2,2
126388_60,27,48.000000000000455,1,2,2
126388_62,9,9.634000000000015,1,2,2
126388_63,27,53.19999999999982,1,2,2
126388_64,8,7.667000000000371,1,2,2
126388_65,8,6.466000000000122,1,2,2
126388_66,52,74.89999999999964,1,2,2
126388_67,10,19.065999999999804,1,2,2
126388_69,8,8.967000000000326,1,2,2
126388_7,30,70.63300000000004,1,1,1
126388_70,20,32.43299999999999,1,2,2
126388_71,11,14.83400000000006,1,2,2
126388_72,16,35.83300000000031,1,2,2
126388_73,11,22.467000000000553,1,2,2
126388_74,16,17.466999999999643,1,2,2
126388_75,42,90.03299999999945,1,2,2
126388_76,15,28.5,1,2,2
126388_77,9,7.0,1,2,2
126388_78,11,24.06599999999935,1,2,2
126388_79,13,29.465999999998985,1,2,2
126388_80,51,73.96700000000055,1,2,2
126388_81,55,103.10000000000036,1,2,2
126388_82,5,7.900000000000546,1,2,2
126388_83,51,69.73300000000017,1,2,2
126388_85,9,13.565999999999804,1,2,2
126388_86,14,27.266999999999825,1,2,2
126388_87,3,31.434000000000196,1,2,2
126388_9,17,37.134000000000015,1,1,1
126389_1,40,89.633,1,1,1
126389_10,121,219.89999999999998,1,1,1
126389_12,25,39.40000000000009,1,1,1
126389_13,33,68.89999999999986,1,1,1
126389_14,20,38.43299999999999,1,1,1
